event_type,latitude,longitude,address,event_cause,requires_road_closure,start_datetime,status,authenticated,description,veh_type,corridor,priority,police_station,closed_datetime,resolved_datetime,zone,junction,zone_known,junction_known,hour_of_day,day_of_week,month,is_weekend,is_public_holiday,corridor_rolling_7d,corridor_rolling_30d,zone_rolling_7d,zone_rolling_30d,h3_cell,police_station_rolling_30d,priority_target,closure_target,clearance_time_minutes
unplanned,13.2288007,77.6897352,"Bengaluru Bellary Road, Surya Serene Skyline, Devanahalli, Bengaluru Rural District, Karnataka. Pin-562110 (India)",vehicle_breakdown,False,2023-11-11 02:08:05.186000+00:00,closed,yes,ಸರ್ ನಮಸ್ಕಾರ ದೇವನಹಳ್ಳಿ ಸಂಚಾರ ಪೊಲೀಸ್ ಠಾಣ ಸರಹದ್ದಿನ ಚಿಕ್ಕ ಸಣ್ಣೆ ಗೇಟ್ ಟ್ರಾಫಿಕ್ ಸಿಗ್ನಲ್ ಇಂದ 50 ಮೀಟರ್ ದೂರದಲ್ಲಿ ಬೆಂಗಳೂರು ಟು ಚಿಕ್ಕಬಳ್ಳಾಪುರ ಹಾದುಹೋಗುವ ಎನ್‌ಹೆಚ್ 44 ರಸ್ತೆಯಲ್ಲಿ [VEHICLE] ಹೆವಿ ಗೂಡ್ಸ್ ವೆಹಿಕಲ್  ಬ್ರೇಕ್ ಡೌನ್ ಆಗಿ ರಸ್ತೆಯ ಎಡ ಬದಿಯಲ್ಲಿ ನಿಂತಿದ್ದು ಸುಗಮ ಸಂಚಾರಕ್ಕೆ ಯಾವುದೇ ಅಡಚಣೆ ಇರುವುದಿಲ್ಲ ಎಂದು ಈ ಮೂಲಕ ತಮ್ಮಲ್ಲಿ ನಿವೇದಿಸಿ ಕೊಂಡಿರುತ್ತದೆ,heavy_vehicle,Non-corridor,Low,Devanahalli Airport,,,Zone_Unknown,Junction_Unknown,False,False,2,5,11,1,0,22,22,3,3,876016902ffffff,1,Low,0,
unplanned,12.9644682,77.586015,"Sri Narsimha Rao Road, Unity Buildings, CSI Compound, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,2023-11-11 03:45:53.353000+00:00,closed,no,NR Junction towards Town hall,bmtc_bus,Mysore Road,High,Halasuru Gate,2023-11-11 04:29:19.365410+00:00,,Central Zone 2,TownhallJunction,True,True,3,5,11,1,0,7,7,12,12,87618925bffffff,4,High,0,43.43354016666667
unplanned,13.0349817,77.5292713,"10th Main Road, Block 1, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",vehicle_breakdown,False,2023-11-11 04:28:29.559000+00:00,closed,yes,Near SRS service Road BMTC off [LOCATION] sir,bmtc_bus,Tumkur Road,High,Peenya,,,West Zone 1,Other_Junction,True,True,4,5,11,1,0,7,7,5,5,876014591ffffff,2,High,0,
unplanned,12.8461033,77.6589267,"Road Number 1, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",others,False,2023-11-11 04:31:20.436000+00:00,closed,no,ಬಿಎಚ್ಇಎಲ್ ಸರ್ಕಲ್ ಇಂದ ಯಲಹಂಕಣಿ ಸರ್ಕಲ್ ವರೆಗೆ ಎಲ್ ಸೀತ ದವರು ಡಾಂಬರ್ ಹಾಕುತ್ತಿದ್ದಾರೆ ಆದಕಾರಣ ಸಂಚಾರ ನಿಧಾನಗತಿಯಲ್ಲಿ ಇರುತ್ತದೆ ಸರ್,Unknown_VehType,Non-corridor,Low,Electronic City,2023-11-11 05:02:29.170566+00:00,,Zone_Unknown,Other_Junction,False,True,4,5,11,1,0,23,23,4,4,876189260ffffff,2,Low,0,31.145576100000003
unplanned,13.0198716,77.7091574,"MBT Road, Zero Tolerance Junction, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",vehicle_breakdown,True,2023-11-11 04:48:47.417000+00:00,closed,yes,Wheel puncture,lcv,Non-corridor,Low,K.R. Pura,2023-11-11 07:28:04.759870+00:00,,East Zone 2,Junction_Unknown,True,False,4,5,11,1,0,24,24,0,0,8761892f5ffffff,0,Low,1,159.28904783333334
unplanned,13.0262013,77.6363894,"3rd C Main Road, Vasthav Sneha Enclave, Chelekere, Bengaluru, Karnataka. Pin-560043 (India)",vehicle_breakdown,False,2023-11-11 04:50:51.264000+00:00,closed,no,ಟೈರ್ ಪಂಚರ್,lcv,ORR North 1,High,Banaswadi,2023-11-11 06:22:12.375847+00:00,,North Zone 1,Other_Junction,True,True,4,5,11,1,0,2,2,4,4,8761892eaffffff,0,High,0,91.35186411666668
unplanned,12.9734483,77.5813283,"Palace Road, Mysore Bank Circle, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",vehicle_breakdown,False,2023-11-11 04:52:08.891000+00:00,closed,yes,Starting problem & vacuum problem,bmtc_bus,Non-corridor,Low,Upparpet,2023-11-11 05:42:22.962176+00:00,,Central Zone 2,Other_Junction,True,True,4,5,11,1,0,25,25,13,13,8760145b4ffffff,0,Low,0,50.2345196
unplanned,12.9043166,77.6017758,"Bannerghatta Main Road, Purva Heights, Dollars Colony, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",vehicle_breakdown,False,2023-11-11 05:04:31.225000+00:00,closed,yes,Infront of fashion factory bmtc bus ofroad due to air pipe got broken have left side no problem to traffic from roobi junction to [LOCATION] junction sir,bmtc_bus,Bannerghata Road,High,Mico Layout,,,South Zone 2,Other_Junction,True,True,5,5,11,1,0,2,2,10,10,87618924effffff,1,High,0,
unplanned,12.9884181,77.5108157,"Magadi Main Road, ASB Industrial Layout, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",water_logging,False,2023-11-11 05:23:33.592000+00:00,closed,yes,Laxmi hospital opp near royal [LOCATION] incoming side drainage water flow to main road at magadi main road traffic no problem,Unknown_VehType,Magadi Road,High,Kamakshipalya,,,West Zone 1,Other_Junction,True,True,5,5,11,1,0,0,0,6,6,876014580ffffff,0,High,0,
unplanned,13.0171019,77.5568573,"CV Raman Road, Salarpuria Satva Luxuria, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",vehicle_breakdown,False,2023-11-11 05:42:13.019000+00:00,closed,no,Bmtc bus off road above the location traffic moment is one side,bmtc_bus,Tumkur Road,High,Yeshwanthpura,2023-11-11 06:12:33.774849+00:00,,West Zone 2,YeshwanthpuraCircle,True,True,5,5,11,1,0,8,8,9,9,8760145b3ffffff,2,High,0,30.345930816666666
unplanned,12.876905,77.5950298,"Bannerghatta Main Road, Hulimavu, Bengaluru, Karnataka. Pin-560076 (India)",vehicle_breakdown,False,2023-11-11 05:45:47.779000+00:00,closed,yes,From hulimavu gate towards [LOCATION].....traffic slow movement,lcv,Bannerghata Road,High,J.P. Nagar,,,South Zone 2,Other_Junction,True,True,5,5,11,1,0,3,3,11,11,87618924cffffff,1,High,0,
unplanned,12.955622,77.5857083,"Lalbagh Main Road, Dr Sri Shantaveera Swami Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",others,False,2023-11-11 06:18:03.343000+00:00,closed,yes,ಊರ್ವಶಿ ಜಂಕ್ಷನ್ ನಲ್ಲಿ ಒಳಚರಂಡಿ ಚೇಂಬರ್ ಗೆ ಹೊಸದಾಗಿ ಸಿಮೆಂಟ್ ಹಾಕಿದ್ದು ಟ್ರಾಫಿಕ್ ಮೂವ್ಮೆಂಟ್ ಸ್ವಲ್ಪ ನಿಧಾನಗತಿಯಲ್ಲಿ ಇರುತ್ತದೆ ಸರ್🙏,Unknown_VehType,Non-corridor,Low,Wilson Garden,2024-01-30 04:56:03.281509+00:00,,Central Zone 2,Other_Junction,True,True,6,5,11,1,0,26,26,14,14,87618925bffffff,3,Low,0,10000.0
unplanned,12.9907,77.6559808,"Old Madras Road, Big Bazaar Junction, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",vehicle_breakdown,False,2023-11-11 06:36:58.764000+00:00,closed,yes,Vehicle breakdown due to battery problem,private_car,Old Madras Road,High,Banaswadi,,,Central Zone 1,Other_Junction,True,True,6,5,11,1,0,1,1,6,6,8761892eeffffff,1,High,0,
unplanned,12.9907017,77.6560017,"Old Madras Road, Big Bazaar Junction, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",vehicle_breakdown,False,2023-11-11 06:39:00.252000+00:00,closed,yes,Vehicle breakdown due to battery problem,private_car,Old Madras Road,High,Banaswadi,,,Central Zone 1,Other_Junction,True,True,6,5,11,1,0,2,2,7,7,8761892eeffffff,2,High,0,
unplanned,12.9063875,77.5728996,"Dr Rajkumar Puniya Bhoomi Road, Jaraganahalli Circle, Ilyas Nagar, Bengaluru, Karnataka. Pin-560078 (India)",vehicle_breakdown,False,2023-11-11 07:21:33.203000+00:00,closed,yes,This bus is off road  at saraiki junction towards JP nagar single traffic slow moment sir,private_bus,ORR West 1,High,K.S. Layout,,,South Zone 1,Other_Junction,True,True,7,5,11,1,0,1,1,4,4,87618924affffff,0,High,0,
unplanned,13.1087122,77.6040177,"15th Cross Road, Embassy Business Hub, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",vehicle_breakdown,False,2023-11-11 07:47:35.619000+00:00,closed,yes,[LOCATION] onflyover to wards city  cab wheel exel cut sir traffic slow mument ede sir,taxi,Bellary Road 2,High,Yelahanka,,,North Zone 2,Junction_Unknown,True,False,7,5,11,1,0,1,1,4,4,876016966ffffff,0,High,0,
unplanned,12.9854293,77.4793796,"7th Main Road, Balaji Layout, Byadrahalli, Bengaluru, Karnataka. Pin-560091 (India)",water_logging,True,2023-11-11 08:18:43.877000+00:00,closed,yes,BBMP manhole  water leak,Unknown_VehType,Non-corridor,Low,Kamakshipalya,,,West Zone 1,Junction_Unknown,True,False,8,5,11,1,0,27,27,7,7,87601458cffffff,1,Low,1,
unplanned,13.0955104,77.5974436,"Bellary Road, Concorde Mayfair, KHB Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",vehicle_breakdown,False,2023-11-11 09:32:11.936000+00:00,closed,yes,,bmtc_bus,Bellary Road 2,High,Yelahanka,,,North Zone 2,Other_Junction,True,True,9,5,11,1,0,2,2,5,5,876016966ffffff,1,High,0,
unplanned,13.0361679,77.5416999,"Outer Ring Road, CQAE Staff Quarters, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,True,2023-11-11 12:45:29.415000+00:00,closed,yes,No problem,heavy_vehicle,ORR North 2,High,Yeshwanthpura,2023-11-11 13:32:40.727309+00:00,,West Zone 1,Junction_Unknown,True,False,12,5,11,1,0,1,1,8,8,876014590ffffff,3,High,1,47.18853848333333
unplanned,13.0740531,77.5925701,"Bellary Road, L&T Realty Elara Celestia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",vehicle_breakdown,False,2023-11-11 12:49:37.229000+00:00,closed,yes,Jakkur on flyover towards airport,ksrtc_bus,Bellary Road 2,High,Yelahanka,,,North Zone 1,Other_Junction,True,True,12,5,11,1,0,3,3,5,5,876016964ffffff,2,High,0,
unplanned,13.04158,77.5469183,"Outer Ring Road, Renaissance Reserva, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",vehicle_breakdown,False,2023-11-11 13:48:52.769000+00:00,closed,yes,,heavy_vehicle,ORR North 2,High,Jalahalli,,,North Zone 2,Junction_Unknown,True,False,13,5,11,1,0,2,2,6,6,876014590ffffff,2,High,0,
unplanned,12.9761908,77.5872317,"Seshadri Road, Krishna Rajendra Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2023-11-11 18:03:04.721000+00:00,closed,yes,[LOCATION] circle,truck,Non-corridor,Low,Cubbon Park,,,Central Zone 2,K R Circle,True,True,18,5,11,1,0,28,28,15,15,8760145b4ffffff,3,Low,0,
unplanned,12.9761698,77.5872674,"Dr Ambedkar Road, Krishna Rajendra Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2023-11-11 18:05:01.727000+00:00,closed,yes,[LOCATION] circle,truck,Non-corridor,Low,Cubbon Park,,,Central Zone 2,K R Circle,True,True,18,5,11,1,0,29,29,16,16,8760145b4ffffff,4,Low,0,
planned,12.9817242,77.5700018,"Railway Road, Platform Road Junction, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",construction,True,2023-11-11 18:05:46+00:00,closed,yes,ಸರ್ PF ಜಂಕ್ಷನ್ ಕಡೆಯಿಂದ KFM ಜಂಕ್ಷನ್ ಕಡೆಗೆ ವೈಟ್ TOPPING ಕೆಲಸದ ನಿಮಿತ್ತ ರಸ್ತೆ ಬಂದ್ ಮಾಡಿರುತ್ತಾರೆ.,Unknown_VehType,Non-corridor,Low,Sheshadripuram,2023-11-12 08:59:58.578889+00:00,,Central Zone 2,Other_Junction,True,True,18,5,11,1,0,30,30,17,17,8760145b5ffffff,0,Low,1,894.2096481499999
unplanned,12.9636427,77.5841997,"Sri Narasimha Raj Wadiyar Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,2023-11-11 19:12:42.988000+00:00,closed,yes,,bmtc_bus,Mysore Road,High,Halasuru Gate,2023-11-11 20:52:07.948495+00:00,,Central Zone 2,TownhallJunction,True,True,19,5,11,1,0,8,8,18,18,87618925bffffff,5,High,0,99.41600825
unplanned,12.927557,77.6213736,"1st Cross Road, Koramangala Water Tank Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",pot_holes,False,2023-11-11 19:26:44.695000+00:00,active,yes,,Unknown_VehType,IRR(Thanisandra road),High,Adugodi,,,South Zone 2,Other_Junction,True,True,19,5,11,1,0,6,6,12,12,87618925cffffff,6,High,0,
unplanned,13.2645011,77.7187932,"Bangalore Bellary Road, Nitesh Long Land, Devanahalli, Karnataka. Pin-562110 (India)",vehicle_breakdown,False,2023-11-11 20:06:30.999000+00:00,closed,yes,Vehicle breakdown,heavy_vehicle,Non-corridor,Low,Devanahalli Airport,2023-11-11 21:53:50.246988+00:00,,Zone_Unknown,Other_Junction,False,True,20,5,11,1,0,31,31,5,5,876016913ffffff,2,Low,0,107.3207998
unplanned,12.9563113,77.7058354,"Marathahalli Bridge Service Road, Aisshwarya Serenity, Lakshmi Layout, Munnekolala, Bengaluru, Karnataka. Pin-560037 (India)",vehicle_breakdown,False,2023-11-11 20:18:30.254000+00:00,closed,yes,ಸ್ಪೇಯ್ಸ್ ಗಾರ್ಡನ್ ಕಡೆಯಿಂದ ಮಾರತಹಳ್ಳಿ ಹೋಗುವ ರಸ್ತೆಯಲ್ಲಿ ಸದರಿ ವಾಹನವು ಬ್ರೇಕ್ ಡೌನ್ ಆಗಿ ನಿಂತಿರುತ್ತದೆ ಸರ್.,lcv,Varthur Road,High,HAL Old Airport,,,East Zone 1,Junction_Unknown,True,False,20,5,11,1,0,0,0,2,2,87618920bffffff,0,High,0,
unplanned,13.0730221,77.5927079,"Bellary Road, Vista Pixel, Jakkuru Layout, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",vehicle_breakdown,False,2023-11-11 20:34:00.262000+00:00,closed,yes,Joint cut,heavy_vehicle,Bellary Road 2,High,Yelahanka,,,North Zone 1,Other_Junction,True,True,20,5,11,1,0,4,4,6,6,876016964ffffff,3,High,0,
unplanned,13.03656,77.5894167,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",vehicle_breakdown,False,2023-11-11 20:34:18.844000+00:00,closed,yes,Gear problem,private_bus,Bellary Road 1,High,Hebbala,,,North Zone 2,Junction_Unknown,True,False,20,5,11,1,0,3,3,7,7,8761892c9ffffff,2,High,0,
unplanned,13.0365267,77.589335,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",vehicle_breakdown,False,2023-11-11 20:39:07.208000+00:00,closed,yes,..,private_bus,Bellary Road 1,High,Kodigehalli,2023-11-11 22:03:54.119523+00:00,,North Zone 2,Junction_Unknown,True,False,20,5,11,1,0,4,4,8,8,8761892c9ffffff,2,High,0,84.78185871666666
unplanned,12.982525,77.5696167,"Old Mysore Road, Platform Road Junction, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",vehicle_breakdown,False,2023-11-11 21:01:05.939000+00:00,closed,yes,In PF JUNCTION off road the( vaginar car ) toward kodas Junction,others,Non-corridor,Low,Sheshadripuram,2023-11-11 21:45:38.260979+00:00,,Central Zone 2,Other_Junction,True,True,21,5,11,1,0,32,32,19,19,8760145b5ffffff,1,Low,0,44.53869965
unplanned,12.9573967,77.55177,"Mysore Road, PMM Compound, Old Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,True,2023-11-11 21:31:53.606000+00:00,resolved,yes,BMTC [VEHICLE] Bus Break Down  Near KR Juction  ..,bmtc_bus,Mysore Road,Low,Banashankari,,2023-11-11 22:24:59.836603+00:00,Central Zone 2,toll gate mysore road,True,True,21,5,11,1,0,9,9,20,20,8760145a2ffffff,1,Low,1,53.103843383333334
unplanned,12.9486171,77.6026398,"Bannerghatta Main Road, Wilson Vintage, Shamanna Garden, Adugodi, Bengaluru, Karnataka. Pin-560030 (India)",vehicle_breakdown,False,2023-11-11 21:37:27.149000+00:00,closed,yes,Gear box problem ready to 3hours traffic no problem sir,heavy_vehicle,Non-corridor,Low,Wilson Garden,,,Central Zone 2,Other_Junction,True,True,21,5,11,1,0,33,33,21,21,876189258ffffff,4,Low,0,
unplanned,12.9486278,77.6027062,"Bannerghatta Main Road, Shamanna Garden, Adugodi, Bengaluru, Karnataka. Pin-560030 (India)",vehicle_breakdown,False,2023-11-11 21:40:48.015000+00:00,closed,yes,Gear box problem ready to 3hours traffic no problom sir,heavy_vehicle,Non-corridor,Low,Adugodi,,,Central Zone 2,Other_Junction,True,True,21,5,11,1,0,34,34,22,22,876189258ffffff,7,Low,0,
unplanned,13.0180751,77.5835767,"Bellary Road, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",vehicle_breakdown,False,2023-11-11 21:44:37.907000+00:00,closed,yes,,private_car,Bellary Road 1,High,Sadashivanagar,2023-11-11 23:38:46.027848+00:00,,West Zone 2,MekhriCircle,True,True,21,5,11,1,0,5,5,10,10,8760145b2ffffff,3,High,0,114.13534746666666
unplanned,12.9399903,77.7473462,"Varthur Main Road, Gandhi Circle, Varthur Marattahalli, Bengaluru, Karnataka. Pin-560087 (India)",road_conditions,False,2023-11-11 21:47:37.254000+00:00,closed,yes,Drain water coming to road varthur [PERSON] circle both side traffic slow moving nd potholes,Unknown_VehType,Non-corridor,Low,Whitefield,2024-01-22 02:57:05.868134+00:00,,East Zone 1,Junction_Unknown,True,False,21,5,11,1,0,35,35,3,3,87618920effffff,1,Low,0,10000.0
unplanned,12.936279,77.6072722,"Hosur Road, Prestige Technopolis, Dairy Colony, Adugodi, Bengaluru, Karnataka. Pin-560029 (India)",vehicle_breakdown,False,2023-11-11 21:48:52.448000+00:00,closed,yes,Bmtc bus off-road in marigowda road,bmtc_bus,Non-corridor,Low,Adugodi,,,South Zone 2,Other_Junction,True,True,21,5,11,1,0,36,36,13,13,876189258ffffff,8,Low,0,
planned,12.91747438,77.57394791,"Banashankari TTMC, ಮಾರೇನಹಳ್ಳಿ ರಸ್ತೆ, ಶಾಕಂಭರಿನಗರ, ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ದಕ್ಷಿಣ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560070, India",public_event,True,2023-11-11 22:05:46+00:00,closed,yes,[PERSON] Ammanavara Brahma Rathotsava,Unknown_VehType,Non-corridor,Low,Jayanagara,,,South Zone 1,Other_Junction,True,True,22,5,11,1,0,37,37,5,5,87618924affffff,2,Low,1,
planned,12.91747438,77.57394791,"Banashankari TTMC, ಮಾರೇನಹಳ್ಳಿ ರಸ್ತೆ, ಶಾಕಂಭರಿನಗರ, ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ದಕ್ಷಿಣ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560070, India",public_event,True,2023-11-11 22:05:46+00:00,closed,yes,[PERSON] Ammanavara Brahma Rathotsava,Unknown_VehType,Non-corridor,Low,Jayanagara,,,South Zone 1,Other_Junction,True,True,22,5,11,1,0,38,38,6,6,87618924affffff,3,Low,1,
unplanned,12.9662562,77.6248471,"Old Airport Road, Nanavali Dargah, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",vehicle_breakdown,False,2023-11-11 23:53:18.165000+00:00,closed,yes,Car off road asc towards stock 23 junction sir,private_car,Non-corridor,Low,Halasur,,,Central Zone 1,Other_Junction,True,True,23,5,11,1,0,39,39,8,8,8761892edffffff,1,Low,0,
unplanned,13.00778,77.6916494,"MBT Road, ITI Township, KR Puram, Bengaluru, Karnataka. Pin-560016 (India)",vehicle_breakdown,False,2023-11-12 00:08:44.659000+00:00,closed,yes,Vahical breakdown near k r purma govt hospital sir,heavy_vehicle,Non-corridor,Low,K.R. Pura,,,East Zone 2,Devasandra(k r puram),True,True,0,6,11,1,1,40,40,1,1,8761892e2ffffff,1,Low,0,
planned,13.0427611,77.6103677,"MBT Road, SNN Clermont, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",construction,False,2023-11-12 00:21:45.465000+00:00,closed,yes,BWSSB work in process near SNN apartment towards  [LOCATION] slow moving traffic,Unknown_VehType,ORR North 1,High,Hebbala,,,North Zone 1,"VeerannapalyaJunction(BEL,HO)",True,True,0,6,11,1,1,3,3,7,7,8761892c8ffffff,3,High,0,
unplanned,13.0251867,77.5853333,"Bellary Road, HGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",vehicle_breakdown,False,2023-11-12 00:53:56.008000+00:00,closed,yes,College bus off road starting problem CBI service road traffic no problem,others,Bellary Road 1,High,R.T. Nagar,,,North Zone 2,Junction_Unknown,True,False,0,6,11,1,1,6,6,9,9,8760145b2ffffff,0,High,0,
planned,13.0426969,77.6103967,"MBT Road, SNN Clermont, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",construction,False,2023-11-12 00:57:28.944000+00:00,closed,yes,[LOCATION] work at veeranapally down ramp towards hebbal sir,Unknown_VehType,ORR North 1,High,Hebbala,,,North Zone 1,"VeerannapalyaJunction(BEL,HO)",True,True,0,6,11,1,1,4,4,8,8,8761892c8ffffff,4,High,0,
unplanned,13.122685,77.61158,"Bellary Road, Bagalur Cross Junction, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",vehicle_breakdown,False,2023-11-12 00:59:57.974000+00:00,closed,yes,BMTC Bus breakdown at bagalur cross due to starting problem sir,bmtc_bus,Bellary Road 2,High,Yelahanka,2023-11-12 01:20:22.800154+00:00,,North Zone 2,Other_Junction,True,True,0,6,11,1,1,5,5,10,10,8761892dbffffff,4,High,0,20.413769233333333
unplanned,12.9740568,77.5817343,"Palace Road, Mysore Bank Circle, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",vehicle_breakdown,False,2023-11-12 02:02:26.448000+00:00,closed,yes,Vehicle breakdown parked at half of the road ond side traffic is moving,bmtc_bus,Non-corridor,Low,Upparpet,2023-11-12 02:54:29.431931+00:00,,Central Zone 2,Other_Junction,True,True,2,6,11,1,1,41,41,23,23,8760145b4ffffff,1,Low,0,52.04973218333334
unplanned,12.9874952,77.4752769,"Magadi Main Road, Dodda Gollarahatti, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,False,2023-11-12 02:50:44.442000+00:00,closed,no,Vehicle is beside the road there is no problem to flow of traffic,others,Non-corridor,Low,Kamakshipalya,2023-11-12 03:08:01.573460+00:00,,West Zone 1,Junction_Unknown,True,False,2,6,11,1,1,42,42,9,9,87601458cffffff,2,Low,0,17.285524333333335
unplanned,12.990177,77.6548824,"Old Madras Road, Officers Enclave, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",accident,False,2023-11-12 03:16:46.877000+00:00,closed,yes,Car fire,Unknown_VehType,Old Madras Road,High,Banaswadi,,,Central Zone 1,Other_Junction,True,True,3,6,11,1,1,3,3,9,9,8761892eeffffff,3,High,0,
unplanned,12.9581282,77.6059481,"Kadidal Manjappa Road, Police Quarters, B&C Colony, Shanti Nagar, Bengaluru, Karnataka. Pin-560025 (India)",vehicle_breakdown,False,2023-11-12 03:25:00.281000+00:00,closed,yes,ಸಿಎಂ ಪಿ ಜಂಕ್ಷನ್ ನಲ್ಲಿ ಬಿಬಿಎಂಪಿ ಕಸದ  ಲಾರಿ ರಿಪೇರಿ ಆಗಿದ್ದು ಸಂಚಾರಕ್ಕೆ ಯಾವುದೇ ತೊಂದರೆ ಇರುವುದಿಲ್ಲ ರಸ್ತೆಯ ಪಕ್ಕಕ್ಕೆ ಹಾಕಿಸಿದ್ದು ಇನ್ನೂ ಒಂದು ಗಂಟೆಯಲ್ಲಿ ರಿಪೇರಿ ಮಾಡುವುದಾಗಿ ಡ್ರೈವರ್ ತಿಳಿಸಿರುತ್ತಾರೆ,heavy_vehicle,Hosur Road,High,Ashok Nagar,,,Central Zone 1,Other_Junction,True,True,3,6,11,1,1,3,3,10,10,87618925affffff,3,High,0,
