event_type,latitude,longitude,address,event_cause,requires_road_closure,start_datetime,status,veh_type,corridor,priority,police_station,closed_datetime,resolved_datetime,zone,junction,zone_known,junction_known,hour_of_day,day_of_week,month,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,hour_bin,is_public_holiday,corridor_rolling_7d,corridor_rolling_30d,zone_rolling_7d,zone_rolling_30d,police_station_rolling_30d,police_station_rolling_7d,cause_x_corridor,cause_x_hour_bin,weekend_x_hour_bin,type_x_cause,h3_cell,events_within_1km,events_within_3km,events_within_5km,police_station_freq,h3_cell_freq,corridor_freq,desc_has_accident,desc_has_tree,desc_has_fire,desc_has_vip,desc_has_protest,priority_target,closure_target,clearance_time_minutes,clearance_time_log
unplanned,13.2645011,77.7187932,"Bangalore Bellary Road, Nitesh Long Land, Devanahalli, Karnataka. Pin-562110 (India)",vehicle_breakdown,False,2023-11-11 20:06:30.999000+00:00,closed,heavy_vehicle,Non-corridor,Low,Devanahalli Airport,2023-11-11 21:53:50.246988+00:00,,Zone_Unknown,Other_Junction,False,True,20,5,11,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,late_night,0,31,31,5,5,2,2,vehicle_breakdown_Non-corridor,vehicle_breakdown_late_night,1_late_night,unplanned_vehicle_breakdown,876016913ffffff,0,0,0,0.023529411764705882,0.0,0.36470588235294116,0,0,0,0,0,Low,0,107.3207998,4.6850971928146965
unplanned,13.0365267,77.589335,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",vehicle_breakdown,False,2023-11-11 20:39:07.208000+00:00,closed,private_bus,Bellary Road 1,High,Kodigehalli,2023-11-11 22:03:54.119523+00:00,,North Zone 2,Junction_Unknown,True,False,20,5,11,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,late_night,0,4,4,8,8,2,2,vehicle_breakdown_Bellary Road 1,vehicle_breakdown_late_night,1_late_night,unplanned_vehicle_breakdown,8761892c9ffffff,3,5,17,0.02247191011235955,0.033707865168539325,0.0449438202247191,0,0,0,0,0,High,0,84.78185871666666,4.451807547269303
unplanned,12.982525,77.5696167,"Old Mysore Road, Platform Road Junction, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",vehicle_breakdown,False,2023-11-11 21:01:05.939000+00:00,closed,others,Non-corridor,Low,Sheshadripuram,2023-11-11 21:45:38.260979+00:00,,Central Zone 2,Other_Junction,True,True,21,5,11,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,late_night,0,32,32,19,19,1,1,vehicle_breakdown_Non-corridor,vehicle_breakdown_late_night,1_late_night,unplanned_vehicle_breakdown,8760145b5ffffff,1,16,30,0.011111111111111112,0.011111111111111112,0.35555555555555557,0,0,0,0,0,Low,0,44.53869965,3.8185625062094743
unplanned,12.9573967,77.55177,"Mysore Road, PMM Compound, Old Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,True,2023-11-11 21:31:53.606000+00:00,resolved,bmtc_bus,Mysore Road,Low,Banashankari,,2023-11-11 22:24:59.836603+00:00,Central Zone 2,toll gate mysore road,True,True,21,5,11,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,late_night,0,9,9,20,20,1,1,vehicle_breakdown_Mysore Road,vehicle_breakdown_late_night,1_late_night,unplanned_vehicle_breakdown,8760145a2ffffff,2,4,21,0.01098901098901099,0.03296703296703297,0.0989010989010989,0,0,0,0,0,Low,1,53.103843383333334,3.9909052255348496
unplanned,13.0180751,77.5835767,"Bellary Road, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",vehicle_breakdown,False,2023-11-11 21:44:37.907000+00:00,closed,private_car,Bellary Road 1,High,Sadashivanagar,2023-11-11 23:38:46.027848+00:00,,West Zone 2,MekhriCircle,True,True,21,5,11,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,late_night,0,5,5,10,10,3,3,vehicle_breakdown_Bellary Road 1,vehicle_breakdown_late_night,1_late_night,unplanned_vehicle_breakdown,8760145b2ffffff,0,12,23,0.031914893617021274,0.031914893617021274,0.05319148936170213,0,0,0,0,0,High,0,114.13534746666666,4.746108370811545
unplanned,12.9399903,77.7473462,"Varthur Main Road, Gandhi Circle, Varthur Marattahalli, Bengaluru, Karnataka. Pin-560087 (India)",road_conditions,False,2023-11-11 21:47:37.254000+00:00,closed,Unknown_VehType,Non-corridor,Low,Whitefield,2024-01-22 02:57:05.868134+00:00,,East Zone 1,Junction_Unknown,True,False,21,5,11,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,late_night,0,35,35,3,3,1,1,road_conditions_Non-corridor,road_conditions_late_night,1_late_night,unplanned_road_conditions,87618920effffff,1,1,2,0.010526315789473684,0.010526315789473684,0.3684210526315789,0,0,0,0,0,Low,0,38078.83889102991,10.547440258093566
unplanned,13.122685,77.61158,"Bellary Road, Bagalur Cross Junction, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",vehicle_breakdown,False,2023-11-12 00:59:57.974000+00:00,closed,bmtc_bus,Bellary Road 2,High,Yelahanka,2023-11-12 01:20:22.800154+00:00,,North Zone 2,Other_Junction,True,True,0,6,11,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,night,1,5,5,10,10,4,4,vehicle_breakdown_Bellary Road 2,vehicle_breakdown_night,1_night,unplanned_vehicle_breakdown,8761892dbffffff,0,1,2,0.038461538461538464,0.0,0.04807692307692308,0,0,0,0,0,High,0,20.413769233333333,3.0640341372389224
unplanned,12.9740568,77.5817343,"Palace Road, Mysore Bank Circle, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",vehicle_breakdown,False,2023-11-12 02:02:26.448000+00:00,closed,bmtc_bus,Non-corridor,Low,Upparpet,2023-11-12 02:54:29.431931+00:00,,Central Zone 2,Other_Junction,True,True,2,6,11,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,night,1,41,41,23,23,1,1,vehicle_breakdown_Non-corridor,vehicle_breakdown_night,1_night,unplanned_vehicle_breakdown,8760145b4ffffff,5,20,40,0.009523809523809525,0.05714285714285714,0.3904761904761905,0,0,0,0,0,Low,0,52.04973218333334,3.9712298166652196
unplanned,12.9874952,77.4752769,"Magadi Main Road, Dodda Gollarahatti, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,False,2023-11-12 02:50:44.442000+00:00,closed,others,Non-corridor,Low,Kamakshipalya,2023-11-12 03:08:01.573460+00:00,,West Zone 1,Junction_Unknown,True,False,2,6,11,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,night,1,42,42,9,9,2,2,vehicle_breakdown_Non-corridor,vehicle_breakdown_night,1_night,unplanned_vehicle_breakdown,87601458cffffff,1,1,2,0.018867924528301886,0.009433962264150943,0.39622641509433965,0,0,0,0,0,Low,0,17.285524333333335,2.9061097267895146
unplanned,12.9738982,77.5694867,"Dr TCM Royan Road, Cottonpet Circle, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",vehicle_breakdown,False,2023-11-12 03:35:58.978000+00:00,closed,bmtc_bus,Non-corridor,Low,Chamarajpet,2023-11-12 04:47:01.921517+00:00,,Central Zone 2,Other_Junction,True,True,3,6,11,1,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,night,1,43,43,24,24,1,1,vehicle_breakdown_Non-corridor,vehicle_breakdown_night,1_night,unplanned_vehicle_breakdown,8760145b5ffffff,2,18,39,0.009174311926605505,0.01834862385321101,0.3944954128440367,0,0,0,0,0,Low,0,71.04905861666666,4.277347256665055
unplanned,13.0992277,77.5972877,"BB Road, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",others,False,2023-11-12 04:44:50.996000+00:00,closed,Unknown_VehType,Bellary Road 2,High,Yelahanka,2023-11-12 07:06:40.132893+00:00,,North Zone 2,Other_Junction,True,True,4,6,11,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,night,1,6,6,11,11,5,5,others_Bellary Road 2,others_night,1_night,unplanned_others,876016966ffffff,1,4,6,0.044642857142857144,0.017857142857142856,0.05357142857142857,0,0,0,0,0,High,0,141.81894821666668,4.96157773169577
unplanned,13.0175906,77.555508,"Yeshwanthpura TTMC Bus Stand Road, Salarpuria Satva Luxuria, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",vehicle_breakdown,False,2023-11-12 05:22:00.746000+00:00,resolved,bmtc_bus,Tumkur Road,High,Yeshwanthpura,,2023-11-12 06:20:21.515667+00:00,West Zone 2,YeshwanthpuraCircle,True,True,5,6,11,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,night,1,9,9,11,11,4,4,vehicle_breakdown_Tumkur Road,vehicle_breakdown_night,1_night,unplanned_vehicle_breakdown,8760145b3ffffff,1,12,24,0.03508771929824561,0.03508771929824561,0.07894736842105263,0,0,0,0,0,High,0,58.346161116666664,4.0833874368519325
unplanned,13.1228763,77.61111,"Bellary Road, Uday Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",others,False,2023-11-13 01:37:35.362000+00:00,closed,Unknown_VehType,Bellary Road 2,High,Yelahanka,2023-11-15 20:26:19.951230+00:00,,North Zone 2,Other_Junction,True,True,1,0,11,0,0.25881904510252074,0.9659258262890683,0.0,1.0,-0.5000000000000004,0.8660254037844384,night,0,7,7,15,15,7,7,others_Bellary Road 2,others_night,0_night,unplanned_others,876016975ffffff,1,3,5,0.05223880597014925,0.0,0.05223880597014925,0,0,0,0,0,High,0,4008.7431538333335,8.296482466836101
unplanned,12.9743459,77.5782828,"1st Main Road, Sagar Theatre Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",vehicle_breakdown,False,2023-11-13 03:55:33.794000+00:00,closed,ksrtc_bus,Non-corridor,Low,Upparpet,2023-11-13 04:59:45.717517+00:00,,Central Zone 2,Other_Junction,True,True,3,0,11,0,0.7071067811865476,0.7071067811865476,0.0,1.0,-0.5000000000000004,0.8660254037844384,night,0,54,54,29,29,2,2,vehicle_breakdown_Non-corridor,vehicle_breakdown_night,0_night,unplanned_vehicle_breakdown,8760145b5ffffff,4,24,46,0.014492753623188406,0.021739130434782608,0.391304347826087,0,0,0,0,0,Low,0,64.19872528333333,4.177439917872366
unplanned,13.1398463,77.6175835,"Bengaluru Bellary Road, Bharthi Nagar, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)",accident,False,2023-11-13 05:40:01.447000+00:00,closed,Unknown_VehType,Bellary Road 2,High,Chikkajala,2023-11-13 05:56:21.121592+00:00,,Zone_Unknown,Other_Junction,False,True,5,0,11,0,0.9659258262890683,0.25881904510252074,0.0,1.0,-0.5000000000000004,0.8660254037844384,night,0,8,8,7,7,0,0,accident_Bellary Road 2,accident_night,0_night,unplanned_accident,876016974ffffff,0,2,4,0.0,0.0,0.05755395683453238,1,0,0,0,0,High,0,16.327909866666666,2.852318488644614
unplanned,13.1399908,77.6176147,"Bengaluru Bellary Road, Bharthi Nagar, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)",accident,False,2023-11-13 05:48:26.114000+00:00,closed,Unknown_VehType,Bellary Road 2,High,Chikkajala,2023-11-13 06:02:51.723474+00:00,,Zone_Unknown,Other_Junction,False,True,5,0,11,0,0.9659258262890683,0.25881904510252074,0.0,1.0,-0.5000000000000004,0.8660254037844384,night,0,9,9,8,8,1,1,accident_Bellary Road 2,accident_night,0_night,unplanned_accident,876016974ffffff,1,3,5,0.007142857142857143,0.007142857142857143,0.06428571428571428,0,0,0,0,0,High,0,14.426824566666665,2.7361078491278876
unplanned,12.9554841,77.5857974,"Sri Kolada Mata Road, Dr Sri Shantaveera Swami Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",vehicle_breakdown,False,2023-11-13 08:37:56.440000+00:00,closed,bmtc_bus,Non-corridor,Low,Wilson Garden,2023-11-13 09:21:59.291664+00:00,,Central Zone 2,Other_Junction,True,True,8,0,11,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,-0.5000000000000004,0.8660254037844384,morning_rush,0,55,55,30,30,5,5,vehicle_breakdown_Non-corridor,vehicle_breakdown_morning_rush,0_morning_rush,unplanned_vehicle_breakdown,87618925bffffff,5,24,48,0.03424657534246575,0.06164383561643835,0.3767123287671233,0,0,0,0,0,Low,0,44.04752773333333,3.80771810426509
unplanned,13.0405253,77.6416766,"Hennur Main Road, Divyasree Avance, Hennur Bande, Bengaluru, Karnataka. Pin-560043 (India)",road_conditions,False,2023-11-13 19:25:13.070000+00:00,closed,Unknown_VehType,Airport New South Road,High,Hennuru,2023-11-14 02:18:45.103433+00:00,,East Zone 2,Junction_Unknown,True,False,19,0,11,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,-0.5000000000000004,0.8660254037844384,evening_rush,0,0,0,2,2,1,1,road_conditions_Airport New South Road,road_conditions_evening_rush,0_evening_rush,unplanned_road_conditions,8761892c1ffffff,0,1,6,0.006756756756756757,0.0,0.0,0,0,0,0,0,High,0,413.53389055,6.027154733717902
unplanned,13.0056262,77.6382993,"Banaswadi Main Road, Banaswadi Garrison, Banaswadi, Bengaluru, Karnataka. Pin-560033 (India)",pot_holes,False,2023-11-13 19:59:32.305000+00:00,closed,Unknown_VehType,Non-corridor,Low,Banaswadi,2024-01-31 01:01:34.594626+00:00,,North Zone 1,Junction_Unknown,True,False,19,0,11,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,-0.5000000000000004,0.8660254037844384,evening_rush,0,57,57,11,11,6,6,pot_holes_Non-corridor,pot_holes_evening_rush,0_evening_rush,unplanned_pot_holes,8761892eaffffff,0,6,13,0.04,0.006666666666666667,0.38,0,0,0,0,0,Low,0,38078.83889102991,10.547440258093566
unplanned,12.9727895,77.5945381,"Kasturba Road, Siddalingaiah Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2023-11-13 20:14:26.870000+00:00,closed,lcv,Mysore Road,High,Cubbon Park,2023-11-13 20:37:29.389062+00:00,,Central Zone 2,Other_Junction,True,True,20,0,11,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.5000000000000004,0.8660254037844384,late_night,0,11,11,31,31,5,5,vehicle_breakdown_Mysore Road,vehicle_breakdown_late_night,0_late_night,unplanned_vehicle_breakdown,8760145b4ffffff,3,32,44,0.033112582781456956,0.046357615894039736,0.0728476821192053,0,0,0,0,0,High,0,23.041984366666668,3.1798016506309015
unplanned,12.9468698,77.6988692,"Outer Ring Road, Sumadhura Platinum Square, Kadubisanahalli, Bengaluru, Karnataka. Pin-560037 (India)",construction,False,2023-11-13 20:33:58.660000+00:00,closed,Unknown_VehType,ORR East 1,High,HAL Old Airport,2024-01-02 22:33:24.758446+00:00,,East Zone 1,Junction_Unknown,True,False,20,0,11,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.5000000000000004,0.8660254037844384,late_night,0,2,2,9,9,5,5,construction_ORR East 1,construction_late_night,0_late_night,unplanned_construction,87618920bffffff,0,5,6,0.032679738562091505,0.0196078431372549,0.013071895424836602,0,0,0,0,0,High,0,38078.83889102991,10.547440258093566
unplanned,12.9337824,77.6890112,"Outer Ring Road, Chandana, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",vehicle_breakdown,False,2023-11-13 20:47:18.867000+00:00,closed,bmtc_bus,ORR East 1,High,HAL Old Airport,2023-11-13 21:28:09.012094+00:00,,East Zone 1,Junction_Unknown,True,False,20,0,11,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.5000000000000004,0.8660254037844384,late_night,0,3,3,11,11,7,7,vehicle_breakdown_ORR East 1,vehicle_breakdown_late_night,0_late_night,unplanned_vehicle_breakdown,876189209ffffff,1,2,8,0.04487179487179487,0.00641025641025641,0.019230769230769232,0,0,0,0,0,High,0,40.835751566666666,3.7337512746075068
unplanned,12.9968495,77.5847935,"Sankey Road, RV Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",accident,False,2023-11-13 20:48:32.053000+00:00,closed,Unknown_VehType,Bellary Road 1,High,High ground,2023-11-13 22:05:38.534558+00:00,,Central Zone 2,Junction_Unknown,True,False,20,0,11,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.5000000000000004,0.8660254037844384,late_night,0,13,13,32,32,1,1,accident_Bellary Road 1,accident_late_night,0_late_night,unplanned_accident,8760145b6ffffff,3,25,52,0.006369426751592357,0.006369426751592357,0.08280254777070063,1,0,0,0,0,High,0,77.10802596666667,4.358092816823869
unplanned,12.9842379,77.7508293,"Whitefield Road, Skyview, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",vehicle_breakdown,False,2023-11-13 20:49:57.819000+00:00,closed,auto,Non-corridor,Low,Mahadevapura,2023-11-13 21:22:43.877594+00:00,,East Zone 1,Other_Junction,True,True,20,0,11,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.5000000000000004,0.8660254037844384,late_night,0,59,59,13,13,2,2,vehicle_breakdown_Non-corridor,vehicle_breakdown_late_night,0_late_night,unplanned_vehicle_breakdown,876189218ffffff,1,2,5,0.012578616352201259,0.012578616352201259,0.3710691823899371,0,0,0,0,0,Low,0,32.76764323333334,3.5195030431949768
unplanned,12.9522803,77.7002234,"1st Cross Road, Salarpuria Sattva Supreme, Marathahalli Village, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",pot_holes,False,2023-11-13 21:13:22.767000+00:00,closed,Unknown_VehType,ORR East 1,High,HAL Old Airport,2023-11-16 21:05:37.549866+00:00,,East Zone 1,Junction_Unknown,True,False,21,0,11,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,-0.5000000000000004,0.8660254037844384,late_night,0,4,4,14,14,8,8,pot_holes_ORR East 1,pot_holes_late_night,0_late_night,unplanned_pot_holes,87618920bffffff,3,8,9,0.049689440993788817,0.024844720496894408,0.024844720496894408,0,0,0,0,0,High,0,4312.2463811,8.369446120242321
unplanned,12.9838641,77.5967127,"Vidhan Vidhi Road, SG Balekundry Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",road_conditions,False,2023-11-13 21:32:01.824000+00:00,closed,Unknown_VehType,CBD 2,High,Cubbon Park,2023-11-17 03:17:39.732058+00:00,,Central Zone 2,Other_Junction,True,True,21,0,11,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,-0.5000000000000004,0.8660254037844384,late_night,0,1,1,33,33,6,6,road_conditions_CBD 2,road_conditions_late_night,0_late_night,unplanned_road_conditions,8760145b4ffffff,2,25,51,0.03680981595092025,0.049079754601226995,0.006134969325153374,0,0,0,0,0,High,0,4665.631800966667,8.448192848679948
unplanned,12.9825394,77.5680497,"Old Mysore Road, Platform Road Junction, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",others,False,2023-11-13 21:43:18.376000+00:00,closed,Unknown_VehType,Non-corridor,Low,Sheshadripuram,2023-11-13 22:32:28.728128+00:00,,Central Zone 2,Other_Junction,True,True,21,0,11,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,-0.5000000000000004,0.8660254037844384,late_night,0,60,60,34,34,4,4,others_Non-corridor,others_late_night,0_late_night,unplanned_others,8760145b5ffffff,5,26,50,0.024390243902439025,0.024390243902439025,0.36585365853658536,0,0,0,0,0,Low,0,49.172535466666666,3.9154677747249984
unplanned,12.916735,77.5950683,"South End Main Road, East End Circle, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)",pot_holes,False,2023-11-13 21:43:50.334000+00:00,closed,Unknown_VehType,Non-corridor,Low,Jayanagara,2024-03-16 04:13:38.110546+00:00,,South Zone 1,Other_Junction,True,True,21,0,11,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,-0.5000000000000004,0.8660254037844384,late_night,0,61,61,7,7,4,4,pot_holes_Non-corridor,pot_holes_late_night,0_late_night,unplanned_pot_holes,87618925dffffff,0,10,29,0.024242424242424242,0.006060606060606061,0.3696969696969697,0,0,0,0,0,Low,0,38078.83889102991,10.547440258093566
unplanned,13.0416363,77.6135894,"Veeranapalaya Main Road, Govind Pura, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",construction,False,2023-11-13 21:52:26.625000+00:00,closed,Unknown_VehType,ORR North 1,High,K.G. Halli,2023-11-17 09:14:22.265609+00:00,,North Zone 1,"VeerannapalyaJunction(BEL,HO)",True,True,21,0,11,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,-0.5000000000000004,0.8660254037844384,late_night,0,7,7,12,12,1,1,construction_ORR North 1,construction_late_night,0_late_night,unplanned_construction,8761892c8ffffff,4,9,22,0.005988023952095809,0.03592814371257485,0.041916167664670656,0,0,0,0,0,High,0,5001.927343483333,8.517778488792972
unplanned,12.8553985,77.6651426,"3rd Main Road, Nanjuda Reddy Layout, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",vehicle_breakdown,False,2023-11-13 21:59:44.429000+00:00,closed,heavy_vehicle,Non-corridor,Low,Electronic City,2023-11-13 22:59:58.554796+00:00,,Zone_Unknown,Other_Junction,False,True,21,0,11,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,-0.5000000000000004,0.8660254037844384,late_night,0,62,62,9,9,3,3,vehicle_breakdown_Non-corridor,vehicle_breakdown_late_night,0_late_night,unplanned_vehicle_breakdown,876189262ffffff,0,3,4,0.01775147928994083,0.0,0.3668639053254438,0,0,0,0,0,Low,0,60.23542993333333,4.11472594248777
unplanned,12.9171875,77.5868681,"46th Cross Road, DK Naik Nagar, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",congestion,True,2023-11-13 22:08:19.586000+00:00,closed,Unknown_VehType,Non-corridor,Low,Jayanagara,2023-11-13 22:50:57.753797+00:00,,South Zone 1,Other_Junction,True,True,22,0,11,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,-0.5000000000000004,0.8660254037844384,late_night,0,63,63,8,8,5,5,congestion_Non-corridor,congestion_late_night,0_late_night,unplanned_congestion,87618925dffffff,3,10,30,0.029411764705882353,0.011764705882352941,0.37058823529411766,0,0,0,0,0,Low,1,42.636129950000004,3.7758854757767266
